ID,wav,wav_format,duration,language 
18887,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_658\common_voice_es_19741344.wav,.wav,3.216,Spanish
18888,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_661\common_voice_es_19669713.wav,.wav,6.504,Spanish
18889,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_662\common_voice_es_19603412.wav,.wav,8.76,Spanish
18890,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_669\common_voice_es_19668561.wav,.wav,6.864,Spanish
18891,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_670\common_voice_es_19625834.wav,.wav,6.528,Spanish
18892,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_672\common_voice_es_19657102.wav,.wav,3.504,Spanish
18893,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_673\common_voice_es_19670401.wav,.wav,9.312,Spanish
18894,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_675\common_voice_es_19609692.wav,.wav,5.376,Spanish
18895,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_676\common_voice_es_19642347.wav,.wav,6.072,Spanish
18896,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_677\common_voice_es_18674387.wav,.wav,5.184,Spanish
18897,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_678\common_voice_es_19719410.wav,.wav,6.888,Spanish
18898,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_685\common_voice_es_19768858.wav,.wav,6.552,Spanish
18899,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_687\common_voice_es_19151684.wav,.wav,7.752,Spanish
18900,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_688\common_voice_es_19746343.wav,.wav,6.816,Spanish
18901,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_689\common_voice_es_19658797.wav,.wav,4.248,Spanish
18902,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_69\common_voice_es_20120246.wav,.wav,6.096,Spanish
18903,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_691\common_voice_es_19737319.wav,.wav,6.024,Spanish
18904,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_695\common_voice_es_19739704.wav,.wav,3.816,Spanish
18905,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_696\common_voice_es_20247097.wav,.wav,3.312,Spanish
18906,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_697\common_voice_es_19965144.wav,.wav,4.512,Spanish
18907,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_70\common_voice_es_20232712.wav,.wav,6.024,Spanish
18908,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_77\common_voice_es_20271814.wav,.wav,5.136,Spanish
18909,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_79\common_voice_es_21989345.wav,.wav,2.28,Spanish
18910,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_8\common_voice_es_20219499.wav,.wav,5.736,Spanish
18911,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_81\common_voice_es_19715609.wav,.wav,5.688,Spanish
18912,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_82\common_voice_es_19606519.wav,.wav,8.112,Spanish
18913,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_87\common_voice_es_20242843.wav,.wav,3.672,Spanish
18914,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_88\common_voice_es_20022910.wav,.wav,5.088,Spanish
18915,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_89\common_voice_es_22043319.wav,.wav,3.384,Spanish
18916,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_9\common_voice_es_20259159.wav,.wav,5.4,Spanish
18917,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_90\common_voice_es_20017224.wav,.wav,7.104,Spanish
18918,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_91\common_voice_es_19681937.wav,.wav,6.648,Spanish
18919,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_93\common_voice_es_20234498.wav,.wav,7.632,Spanish
18920,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_95\common_voice_es_19606537.wav,.wav,5.832,Spanish
18921,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Spanish\train\spa_trn_sp_97\common_voice_es_19658782.wav,.wav,3.408,Spanish
18922,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_1\common_voice_sv-SE_18715481.wav,.wav,4.536,Swedish
18923,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_1\common_voice_sv-SE_18715893.wav,.wav,2.736,Swedish
18924,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_1\common_voice_sv-SE_18715903.wav,.wav,2.496,Swedish
18925,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_1\common_voice_sv-SE_18745633.wav,.wav,5.136,Swedish
18926,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_1\common_voice_sv-SE_18748712.wav,.wav,3.768,Swedish
18927,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_100\common_voice_sv-SE_20159177.wav,.wav,2.88,Swedish
18928,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_100\common_voice_sv-SE_20159183.wav,.wav,4.032,Swedish
18929,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_100\common_voice_sv-SE_20159188.wav,.wav,3.624,Swedish
18930,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_100\common_voice_sv-SE_20159189.wav,.wav,4.584,Swedish
18931,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_100\common_voice_sv-SE_20159190.wav,.wav,2.76,Swedish
18932,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_101\common_voice_sv-SE_19700040.wav,.wav,4.632,Swedish
18933,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_101\common_voice_sv-SE_19700041.wav,.wav,3.864,Swedish
18934,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_101\common_voice_sv-SE_19700045.wav,.wav,3.624,Swedish
18935,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_101\common_voice_sv-SE_19700048.wav,.wav,3.024,Swedish
18936,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_101\common_voice_sv-SE_19700052.wav,.wav,2.976,Swedish
18937,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_102\common_voice_sv-SE_18856706.wav,.wav,6.096,Swedish
18938,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_102\common_voice_sv-SE_18856707.wav,.wav,4.896,Swedish
18939,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_102\common_voice_sv-SE_18856709.wav,.wav,4.008,Swedish
18940,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_102\common_voice_sv-SE_18861587.wav,.wav,3.096,Swedish
18941,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_103\common_voice_sv-SE_20053683.wav,.wav,5.4,Swedish
18942,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_103\common_voice_sv-SE_20053687.wav,.wav,2.832,Swedish
18943,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_103\common_voice_sv-SE_20053703.wav,.wav,3.096,Swedish
18944,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_103\common_voice_sv-SE_20053704.wav,.wav,3.6,Swedish
18945,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_103\common_voice_sv-SE_20053718.wav,.wav,4.32,Swedish
18946,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895726.wav,.wav,2.736,Swedish
18947,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895742.wav,.wav,3.72,Swedish
18948,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895743.wav,.wav,2.088,Swedish
18949,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895744.wav,.wav,2.736,Swedish
18950,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895747.wav,.wav,1.944,Swedish
18951,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895764.wav,.wav,1.848,Swedish
18952,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_104\common_voice_sv-SE_20895765.wav,.wav,2.664,Swedish
18953,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_105\common_voice_sv-SE_18850829.wav,.wav,3.528,Swedish
18954,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_105\common_voice_sv-SE_18850860.wav,.wav,3.864,Swedish
18955,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_105\common_voice_sv-SE_18850864.wav,.wav,3.504,Swedish
18956,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_105\common_voice_sv-SE_18850865.wav,.wav,3.552,Swedish
18957,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_105\common_voice_sv-SE_18850866.wav,.wav,3.576,Swedish
18958,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736932.wav,.wav,3.096,Swedish
18959,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736935.wav,.wav,3.216,Swedish
18960,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736942.wav,.wav,2.136,Swedish
18961,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736951.wav,.wav,3.096,Swedish
18962,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736953.wav,.wav,3.864,Swedish
18963,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_106\common_voice_sv-SE_18736954.wav,.wav,2.976,Swedish
18964,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_107\common_voice_sv-SE_18857974.wav,.wav,7.896,Swedish
18965,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_107\common_voice_sv-SE_18857976.wav,.wav,3.096,Swedish
18966,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_107\common_voice_sv-SE_18857978.wav,.wav,3.096,Swedish
18967,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_107\common_voice_sv-SE_18858837.wav,.wav,3.264,Swedish
18968,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762816.wav,.wav,3.768,Swedish
18969,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762817.wav,.wav,2.712,Swedish
18970,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762819.wav,.wav,3.312,Swedish
18971,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762825.wav,.wav,3.144,Swedish
18972,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762826.wav,.wav,2.784,Swedish
18973,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_108\common_voice_sv-SE_18762828.wav,.wav,3.84,Swedish
18974,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721811.wav,.wav,2.856,Swedish
18975,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721823.wav,.wav,2.136,Swedish
18976,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721825.wav,.wav,3.696,Swedish
18977,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721855.wav,.wav,5.616,Swedish
18978,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721873.wav,.wav,2.664,Swedish
18979,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_109\common_voice_sv-SE_20721876.wav,.wav,2.136,Swedish
18980,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_110\common_voice_sv-SE_21347360.wav,.wav,3.744,Swedish
18981,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_110\common_voice_sv-SE_21347361.wav,.wav,4.896,Swedish
18982,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_110\common_voice_sv-SE_21347362.wav,.wav,3.384,Swedish
18983,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_110\common_voice_sv-SE_21347364.wav,.wav,2.976,Swedish
18984,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_110\common_voice_sv-SE_21347372.wav,.wav,4.776,Swedish
18985,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_111\common_voice_sv-SE_18763572.wav,.wav,4.056,Swedish
18986,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_111\common_voice_sv-SE_18763574.wav,.wav,2.784,Swedish
18987,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_111\common_voice_sv-SE_18763608.wav,.wav,3.504,Swedish
18988,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Swedish\train\swd_trn_sp_111\common_voice_sv-SE_18763638.wav,.wav,3.816,Swedish
