ID,wav,wav_format,duration,gender 
8819,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_97\common_voice_ta_19866584.wav,.wav,3.912,male
8820,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_81\common_voice_ta_19658082.wav,.wav,5.472,male
8821,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_105\common_voice_ta_19642266.wav,.wav,4.584,female
8822,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_61\common_voice_ta_19232614.wav,.wav,4.536,male
8823,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_33\common_voice_ta_19180413.wav,.wav,5.184,male
8824,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_79\common_voice_ta_19390097.wav,.wav,4.776,male
8825,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_37\common_voice_ta_21303570.wav,.wav,3.864,male
8826,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_71\common_voice_ta_19568228.wav,.wav,4.224,male
8827,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_1\common_voice_ta_19528825.wav,.wav,2.424,male
8828,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_41\common_voice_ta_19137808.wav,.wav,4.416,male
8829,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_61\common_voice_ta_19232616.wav,.wav,3.696,male
8830,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_72\common_voice_ta_19883047.wav,.wav,3.912,male
8831,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_88\common_voice_ta_19819846.wav,.wav,7.656,male
8832,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_71\common_voice_ta_19568227.wav,.wav,4.296,male
8833,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_64\common_voice_ta_19140103.wav,.wav,3.864,male
8834,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_77\common_voice_ta_20495529.wav,.wav,4.224,male
8835,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_81\common_voice_ta_19658080.wav,.wav,8.472,male
8836,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_2\common_voice_ta_19917140.wav,.wav,7.008,female
8837,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_57\common_voice_ta_20056608.wav,.wav,6.024,male
8838,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_103\common_voice_ta_19947169.wav,.wav,3.264,male
8839,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_72\common_voice_ta_19883051.wav,.wav,4.584,male
8840,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_30\common_voice_ta_19780685.wav,.wav,4.68,male
8841,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_44\common_voice_ta_19924624.wav,.wav,4.776,male
8842,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_58\common_voice_ta_21300540.wav,.wav,2.544,male
8843,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_81\common_voice_ta_19657997.wav,.wav,5.976,male
8844,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_42\common_voice_ta_21277350.wav,.wav,5.496,male
8845,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_32\common_voice_ta_21277403.wav,.wav,5.952,male
8846,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_57\common_voice_ta_20056604.wav,.wav,5.448,male
8847,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_70\common_voice_ta_19538464.wav,.wav,3.624,female
8848,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_60\common_voice_ta_21300818.wav,.wav,4.944,female
8849,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_70\common_voice_ta_19538465.wav,.wav,3.816,female
8850,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_88\common_voice_ta_19819849.wav,.wav,3.696,male
8851,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_64\common_voice_ta_19140102.wav,.wav,5.664,male
8852,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_64\common_voice_ta_19140101.wav,.wav,4.344,male
8853,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_29\common_voice_ta_21354677.wav,.wav,5.376,male
8854,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_100\common_voice_ta_19965807.wav,.wav,2.4,male
8855,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_100\common_voice_ta_19965900.wav,.wav,3.144,male
8856,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_31\common_voice_ta_21302151.wav,.wav,4.176,male
8857,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_73\common_voice_ta_19823387.wav,.wav,4.776,male
8858,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_88\common_voice_ta_19819840.wav,.wav,7.824,male
8859,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_58\common_voice_ta_21300534.wav,.wav,3.816,male
8860,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tamil\train\tml_trn_sp_100\common_voice_ta_19965786.wav,.wav,4.104,male
8861,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_134\common_voice_tt_17604901.wav,.wav,2.184,male
8862,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_105\common_voice_tt_17616669.wav,.wav,3.216,male
8863,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_80\common_voice_tt_18086991.wav,.wav,2.88,male
8864,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_140\common_voice_tt_17367496.wav,.wav,3.096,female
8865,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_107\common_voice_tt_18869282.wav,.wav,4.176,male
8866,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_55\common_voice_tt_17794211.wav,.wav,2.856,female
8867,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_127\common_voice_tt_17590173.wav,.wav,3.384,male
8868,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_140\common_voice_tt_17658057.wav,.wav,4.848,female
8869,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_111\common_voice_tt_17836597.wav,.wav,6.168,female
8870,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_132\common_voice_tt_17781028.wav,.wav,6.864,female
8871,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_69\common_voice_tt_17761233.wav,.wav,2.976,male
8872,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_133\common_voice_tt_17650124.wav,.wav,5.424,male
8873,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_35\common_voice_tt_17589574.wav,.wav,5.976,male
8874,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_88\common_voice_tt_17780649.wav,.wav,5.328,female
8875,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_111\common_voice_tt_17794204.wav,.wav,6.768,female
8876,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_35\common_voice_tt_17589575.wav,.wav,3.024,male
8877,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_111\common_voice_tt_17807258.wav,.wav,4.824,female
8878,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_123\common_voice_tt_17963210.wav,.wav,7.224,female
8879,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_103\common_voice_tt_17632316.wav,.wav,4.296,male
8880,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_105\common_voice_tt_17473461.wav,.wav,2.856,male
8881,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_53\common_voice_tt_17780581.wav,.wav,4.992,female
8882,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_95\common_voice_tt_18060049.wav,.wav,3.696,male
8883,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_93\common_voice_tt_17630608.wav,.wav,2.424,male
8884,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_95\common_voice_tt_18060047.wav,.wav,3.384,male
8885,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_132\common_voice_tt_17780561.wav,.wav,6.816,female
8886,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_114\common_voice_tt_17414303.wav,.wav,5.256,male
8887,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_127\common_voice_tt_17589884.wav,.wav,2.664,male
8888,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_133\common_voice_tt_17650128.wav,.wav,3.984,male
8889,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_145\common_voice_tt_17812532.wav,.wav,6.144,male
8890,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_35\common_voice_tt_17589577.wav,.wav,4.872,male
8891,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_114\common_voice_tt_17352942.wav,.wav,5.376,male
8892,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_145\common_voice_tt_18039613.wav,.wav,1.776,male
8893,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_105\common_voice_tt_17504994.wav,.wav,1.536,male
8894,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_93\common_voice_tt_17630640.wav,.wav,3.936,male
8895,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_123\common_voice_tt_17963212.wav,.wav,3.744,female
8896,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_129\common_voice_tt_18025936.wav,.wav,2.736,male
8897,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_132\common_voice_tt_17788054.wav,.wav,6.024,female
8898,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_95\common_voice_tt_18060028.wav,.wav,3.576,male
8899,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_111\common_voice_tt_17807250.wav,.wav,3.12,female
8900,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_123\common_voice_tt_17649340.wav,.wav,3.144,female
8901,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_123\common_voice_tt_17649357.wav,.wav,4.824,female
8902,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_62\common_voice_tt_17348989.wav,.wav,9.744,female
8903,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_132\common_voice_tt_17780562.wav,.wav,2.664,female
8904,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_123\common_voice_tt_17649361.wav,.wav,2.904,female
8905,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_104\common_voice_tt_17621583.wav,.wav,3.744,female
8906,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_70\common_voice_tt_17886263.wav,.wav,2.904,male
8907,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_104\common_voice_tt_17621637.wav,.wav,3.624,female
8908,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_70\common_voice_tt_17886266.wav,.wav,2.976,male
8909,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_55\common_voice_tt_17794213.wav,.wav,3.048,female
8910,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_127\common_voice_tt_17589890.wav,.wav,3.576,male
8911,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_103\common_voice_tt_17632321.wav,.wav,2.064,male
8912,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_111\common_voice_tt_17836603.wav,.wav,3.6,female
8913,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_127\common_voice_tt_17589881.wav,.wav,3.696,male
8914,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_46\common_voice_tt_18864591.wav,.wav,5.184,male
8915,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_62\common_voice_tt_17780586.wav,.wav,4.824,female
8916,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_55\common_voice_tt_17794209.wav,.wav,3.312,female
8917,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_93\common_voice_tt_17630691.wav,.wav,2.064,male
8918,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_134\common_voice_tt_17605022.wav,.wav,1.704,male
8919,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_140\common_voice_tt_17423557.wav,.wav,3.336,female
8920,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_137\common_voice_tt_17350332.wav,.wav,2.616,female
8921,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_137\common_voice_tt_17350371.wav,.wav,6.216,female
8922,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_35\common_voice_tt_17589573.wav,.wav,6.048,male
8923,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Tatar\train\ttr_trn_sp_70\common_voice_tt_17886262.wav,.wav,3.864,male
